count_type,count,bill_type,parish_id,id,week_id,year_range,year_id,split_year
General,15,General,39,49,1681-1682-90,1681-1682,1682,1681/1682
General,24,General,41,49,1681-1682-90,1681-1682,1682,1681/1682
General,39,General,42,49,1681-1682-90,1681-1682,1682,1681/1682
General,85,General,43,49,1681-1682-90,1681-1682,1682,1681/1682
General,30,General,45,49,1681-1682-90,1681-1682,1682,1681/1682
General,15,General,46,49,1681-1682-90,1681-1682,1682,1681/1682
General,39,General,47,49,1681-1682-90,1681-1682,1682,1681/1682
General,30,General,48,49,1681-1682-90,1681-1682,1682,1681/1682
General,18,General,49,49,1681-1682-90,1681-1682,1682,1681/1682
General,11,General,50,49,1681-1682-90,1681-1682,1682,1681/1682
General,82,General,54,49,1681-1682-90,1681-1682,1682,1681/1682
General,30,General,55,49,1681-1682-90,1681-1682,1682,1681/1682
General,22,General,57,49,1681-1682-90,1681-1682,1682,1681/1682
General,63,General,58,49,1681-1682-90,1681-1682,1682,1681/1682
General,18,General,59,49,1681-1682-90,1681-1682,1682,1681/1682
General,9,General,60,49,1681-1682-90,1681-1682,1682,1681/1682
General,28,General,61,49,1681-1682-90,1681-1682,1682,1681/1682
General,48,General,62,49,1681-1682-90,1681-1682,1682,1681/1682
General,79,General,63,49,1681-1682-90,1681-1682,1682,1681/1682
General,46,General,65,49,1681-1682-90,1681-1682,1682,1681/1682
General,15,General,66,49,1681-1682-90,1681-1682,1682,1681/1682
General,14,General,67,49,1681-1682-90,1681-1682,1682,1681/1682
General,29,General,68,49,1681-1682-90,1681-1682,1682,1681/1682
General,45,General,71,49,1681-1682-90,1681-1682,1682,1681/1682
General,33,General,72,49,1681-1682-90,1681-1682,1682,1681/1682
General,2,General,73,49,1681-1682-90,1681-1682,1682,1681/1682
General,0,General,74,49,1681-1682-90,1681-1682,1682,1681/1682
General,12,General,75,49,1681-1682-90,1681-1682,1682,1681/1682
General,27,General,83,49,1681-1682-90,1681-1682,1682,1681/1682
General,30,General,84,49,1681-1682-90,1681-1682,1682,1681/1682
General,42,General,85,49,1681-1682-90,1681-1682,1682,1681/1682
General,11,General,90,49,1681-1682-90,1681-1682,1682,1681/1682
General,7,General,86,49,1681-1682-90,1681-1682,1682,1681/1682
General,5,General,87,49,1681-1682-90,1681-1682,1682,1681/1682
General,31,General,88,49,1681-1682-90,1681-1682,1682,1681/1682
General,14,General,91,49,1681-1682-90,1681-1682,1682,1681/1682
General,57,General,94,49,1681-1682-90,1681-1682,1682,1681/1682
General,12,General,95,49,1681-1682-90,1681-1682,1682,1681/1682
General,0,General,97,49,1681-1682-90,1681-1682,1682,1681/1682
General,37,General,98,49,1681-1682-90,1681-1682,1682,1681/1682
General,6,General,78,49,1681-1682-90,1681-1682,1682,1681/1682
General,42,General,79,49,1681-1682-90,1681-1682,1682,1681/1682
General,26,General,80,49,1681-1682-90,1681-1682,1682,1681/1682
General,8,General,81,49,1681-1682-90,1681-1682,1682,1681/1682
General,39,General,82,49,1681-1682-90,1681-1682,1682,1681/1682
General,15,General,99,49,1681-1682-90,1681-1682,1682,1681/1682
General,0,General,100,49,1681-1682-90,1681-1682,1682,1681/1682
General,36,General,101,49,1681-1682-90,1681-1682,1682,1681/1682
General,29,General,102,49,1681-1682-90,1681-1682,1682,1681/1682
General,33,General,103,49,1681-1682-90,1681-1682,1682,1681/1682
General,34,General,104,49,1681-1682-90,1681-1682,1682,1681/1682
General,46,General,105,49,1681-1682-90,1681-1682,1682,1681/1682
General,12,General,106,49,1681-1682-90,1681-1682,1682,1681/1682
General,19,General,107,49,1681-1682-90,1681-1682,1682,1681/1682
General,22,General,108,49,1681-1682-90,1681-1682,1682,1681/1682
General,19,General,109,49,1681-1682-90,1681-1682,1682,1681/1682
General,36,General,110,49,1681-1682-90,1681-1682,1682,1681/1682
General,4,General,111,49,1681-1682-90,1681-1682,1682,1681/1682
General,30,General,112,49,1681-1682-90,1681-1682,1682,1681/1682
General,6,General,113,49,1681-1682-90,1681-1682,1682,1681/1682
General,49,General,114,49,1681-1682-90,1681-1682,1682,1681/1682
General,12,General,115,49,1681-1682-90,1681-1682,1682,1681/1682
General,34,General,116,49,1681-1682-90,1681-1682,1682,1681/1682
General,4,General,121,49,1681-1682-90,1681-1682,1682,1681/1682
General,26,General,122,49,1681-1682-90,1681-1682,1682,1681/1682
General,12,General,123,49,1681-1682-90,1681-1682,1682,1681/1682
General,2,General,124,49,1681-1682-90,1681-1682,1682,1681/1682
General,134,General,125,49,1681-1682-90,1681-1682,1682,1681/1682
General,27,General,126,49,1681-1682-90,1681-1682,1682,1681/1682
General,24,General,127,49,1681-1682-90,1681-1682,1682,1681/1682
General,23,General,128,49,1681-1682-90,1681-1682,1682,1681/1682
General,11,General,132,49,1681-1682-90,1681-1682,1682,1681/1682
General,831,General,19,49,1681-1682-90,1681-1682,1682,1681/1682
General,79,General,28,49,1681-1682-90,1681-1682,1682,1681/1682
General,29,General,29,49,1681-1682-90,1681-1682,1682,1681/1682
General,207,General,34,49,1681-1682-90,1681-1682,1682,1681/1682
General,663,General,35,49,1681-1682-90,1681-1682,1682,1681/1682
General,576,General,37,49,1681-1682-90,1681-1682,1682,1681/1682
General,37,General,10,49,1681-1682-90,1681-1682,1682,1681/1682
General,375,General,38,49,1681-1682-90,1681-1682,1682,1681/1682
General,252,General,44,49,1681-1682-90,1681-1682,1682,1681/1682
General,339,General,51,49,1681-1682-90,1681-1682,1682,1681/1682
General,1406,General,52,49,1681-1682-90,1681-1682,1682,1681/1682
General,756,General,117,49,1681-1682-90,1681-1682,1682,1681/1682
General,589,General,16,49,1681-1682-90,1681-1682,1682,1681/1682
General,599,General,15,49,1681-1682-90,1681-1682,1682,1681/1682
General,69,General,129,49,1681-1682-90,1681-1682,1682,1681/1682
General,31,General,131,49,1681-1682-90,1681-1682,1682,1681/1682
General,1181,General,53,49,1681-1682-90,1681-1682,1682,1681/1682
General,74,General,12,49,1681-1682-90,1681-1682,1682,1681/1682
General,348,General,56,49,1681-1682-90,1681-1682,1682,1681/1682
General,202,General,64,49,1681-1682-90,1681-1682,1682,1681/1682
General,325,General,13,49,1681-1682-90,1681-1682,1682,1681/1682
General,442,General,69,49,1681-1682-90,1681-1682,1682,1681/1682
General,433,General,70,49,1681-1682-90,1681-1682,1682,1681/1682
General,115,General,89,49,1681-1682-90,1681-1682,1682,1681/1682
General,204,General,92,49,1681-1682-90,1681-1682,1682,1681/1682
General,866,General,96,49,1681-1682-90,1681-1682,1682,1681/1682
General,463,General,120,49,1681-1682-90,1681-1682,1682,1681/1682
General,162,General,14,49,1681-1682-90,1681-1682,1682,1681/1682
General,1843,General,130,49,1681-1682-90,1681-1682,1682,1681/1682
General,509,General,40,49,1681-1682-90,1681-1682,1682,1681/1682
General,188,General,119,49,1681-1682-90,1681-1682,1682,1681/1682
General,2340,General,77,49,1681-1682-90,1681-1682,1682,1681/1682
General,123,General,93,49,1681-1682-90,1681-1682,1682,1681/1682
General,887,General,76,49,1681-1682-90,1681-1682,1682,1681/1682
General,41,General,17,50,1682-1683-90,1682-1683,1683,1682/1683
General,109,General,1,50,1682-1683-90,1682-1683,1683,1682/1683
General,21,General,2,50,1682-1683-90,1682-1683,1683,1682/1683
General,77,General,3,50,1682-1683-90,1682-1683,1683,1682/1683
General,0,General,4,50,1682-1683-90,1682-1683,1683,1682/1683
General,26,General,5,50,1682-1683-90,1682-1683,1683,1682/1683
General,29,General,6,50,1682-1683-90,1682-1683,1683,1682/1683
General,38,General,7,50,1682-1683-90,1682-1683,1683,1682/1683
General,69,General,8,50,1682-1683-90,1682-1683,1683,1682/1683
General,36,General,18,50,1682-1683-90,1682-1683,1683,1682/1683
General,22,General,20,50,1682-1683-90,1682-1683,1683,1682/1683
General,68,General,21,50,1682-1683-90,1682-1683,1683,1682/1683
General,63,General,22,50,1682-1683-90,1682-1683,1683,1682/1683
General,47,General,23,50,1682-1683-90,1682-1683,1683,1682/1683
General,121,General,24,50,1682-1683-90,1682-1683,1683,1682/1683
General,22,General,25,50,1682-1683-90,1682-1683,1683,1682/1683
General,21,General,26,50,1682-1683-90,1682-1683,1683,1682/1683
General,16,General,27,50,1682-1683-90,1682-1683,1683,1682/1683
General,22,General,30,50,1682-1683-90,1682-1683,1683,1682/1683
General,16,General,31,50,1682-1683-90,1682-1683,1683,1682/1683
General,71,General,32,50,1682-1683-90,1682-1683,1683,1682/1683
General,0,General,33,50,1682-1683-90,1682-1683,1683,1682/1683
General,16,General,36,50,1682-1683-90,1682-1683,1683,1682/1683
General,121,General,11,50,1682-1683-90,1682-1683,1683,1682/1683
General,24,General,39,50,1682-1683-90,1682-1683,1683,1682/1683
General,14,General,41,50,1682-1683-90,1682-1683,1683,1682/1683
General,28,General,42,50,1682-1683-90,1682-1683,1683,1682/1683
General,99,General,43,50,1682-1683-90,1682-1683,1683,1682/1683
General,31,General,45,50,1682-1683-90,1682-1683,1683,1682/1683
General,23,General,46,50,1682-1683-90,1682-1683,1683,1682/1683
General,39,General,47,50,1682-1683-90,1682-1683,1683,1682/1683
General,29,General,48,50,1682-1683-90,1682-1683,1683,1682/1683
General,16,General,49,50,1682-1683-90,1682-1683,1683,1682/1683
General,8,General,50,50,1682-1683-90,1682-1683,1683,1682/1683
General,85,General,54,50,1682-1683-90,1682-1683,1683,1682/1683
General,40,General,55,50,1682-1683-90,1682-1683,1683,1682/1683
General,42,General,57,50,1682-1683-90,1682-1683,1683,1682/1683
General,48,General,58,50,1682-1683-90,1682-1683,1683,1682/1683
General,26,General,59,50,1682-1683-90,1682-1683,1683,1682/1683
General,6,General,60,50,1682-1683-90,1682-1683,1683,1682/1683
General,21,General,61,50,1682-1683-90,1682-1683,1683,1682/1683
General,65,General,62,50,1682-1683-90,1682-1683,1683,1682/1683
General,69,General,63,50,1682-1683-90,1682-1683,1683,1682/1683
General,52,General,65,50,1682-1683-90,1682-1683,1683,1682/1683
General,27,General,66,50,1682-1683-90,1682-1683,1683,1682/1683
General,13,General,67,50,1682-1683-90,1682-1683,1683,1682/1683
General,37,General,68,50,1682-1683-90,1682-1683,1683,1682/1683
General,59,General,71,50,1682-1683-90,1682-1683,1683,1682/1683
General,36,General,72,50,1682-1683-90,1682-1683,1683,1682/1683
General,7,General,73,50,1682-1683-90,1682-1683,1683,1682/1683
General,1,General,74,50,1682-1683-90,1682-1683,1683,1682/1683
General,24,General,75,50,1682-1683-90,1682-1683,1683,1682/1683
General,34,General,83,50,1682-1683-90,1682-1683,1683,1682/1683
General,28,General,84,50,1682-1683-90,1682-1683,1683,1682/1683
General,48,General,85,50,1682-1683-90,1682-1683,1683,1682/1683
General,23,General,90,50,1682-1683-90,1682-1683,1683,1682/1683
General,5,General,86,50,1682-1683-90,1682-1683,1683,1682/1683
General,3,General,87,50,1682-1683-90,1682-1683,1683,1682/1683
General,31,General,88,50,1682-1683-90,1682-1683,1683,1682/1683
General,10,General,91,50,1682-1683-90,1682-1683,1683,1682/1683
General,46,General,94,50,1682-1683-90,1682-1683,1683,1682/1683
General,11,General,95,50,1682-1683-90,1682-1683,1683,1682/1683
General,1,General,97,50,1682-1683-90,1682-1683,1683,1682/1683
General,47,General,98,50,1682-1683-90,1682-1683,1683,1682/1683
General,5,General,78,50,1682-1683-90,1682-1683,1683,1682/1683
General,42,General,79,50,1682-1683-90,1682-1683,1683,1682/1683
General,20,General,80,50,1682-1683-90,1682-1683,1683,1682/1683
General,19,General,81,50,1682-1683-90,1682-1683,1683,1682/1683
General,55,General,82,50,1682-1683-90,1682-1683,1683,1682/1683
General,16,General,99,50,1682-1683-90,1682-1683,1683,1682/1683
General,0,General,100,50,1682-1683-90,1682-1683,1683,1682/1683
General,38,General,101,50,1682-1683-90,1682-1683,1683,1682/1683
General,33,General,102,50,1682-1683-90,1682-1683,1683,1682/1683
General,28,General,103,50,1682-1683-90,1682-1683,1683,1682/1683
General,29,General,104,50,1682-1683-90,1682-1683,1683,1682/1683
General,41,General,105,50,1682-1683-90,1682-1683,1683,1682/1683
General,14,General,106,50,1682-1683-90,1682-1683,1683,1682/1683
General,12,General,107,50,1682-1683-90,1682-1683,1683,1682/1683
General,10,General,108,50,1682-1683-90,1682-1683,1683,1682/1683
General,25,General,109,50,1682-1683-90,1682-1683,1683,1682/1683
General,46,General,110,50,1682-1683-90,1682-1683,1683,1682/1683
General,3,General,111,50,1682-1683-90,1682-1683,1683,1682/1683
General,20,General,112,50,1682-1683-90,1682-1683,1683,1682/1683
General,14,General,113,50,1682-1683-90,1682-1683,1683,1682/1683
General,59,General,114,50,1682-1683-90,1682-1683,1683,1682/1683
General,16,General,115,50,1682-1683-90,1682-1683,1683,1682/1683
General,59,General,116,50,1682-1683-90,1682-1683,1683,1682/1683
General,9,General,121,50,1682-1683-90,1682-1683,1683,1682/1683
General,38,General,122,50,1682-1683-90,1682-1683,1683,1682/1683
General,22,General,123,50,1682-1683-90,1682-1683,1683,1682/1683
General,30,General,124,50,1682-1683-90,1682-1683,1683,1682/1683
General,153,General,125,50,1682-1683-90,1682-1683,1683,1682/1683
General,27,General,126,50,1682-1683-90,1682-1683,1683,1682/1683
General,42,General,127,50,1682-1683-90,1682-1683,1683,1682/1683
General,14,General,128,50,1682-1683-90,1682-1683,1683,1682/1683
General,29,General,132,50,1682-1683-90,1682-1683,1683,1682/1683
General,923,General,19,50,1682-1683-90,1682-1683,1683,1682/1683
General,85,General,28,50,1682-1683-90,1682-1683,1683,1682/1683
General,34,General,29,50,1682-1683-90,1682-1683,1683,1682/1683
General,227,General,34,50,1682-1683-90,1682-1683,1683,1682/1683
General,883,General,35,50,1682-1683-90,1682-1683,1683,1682/1683
General,613,General,37,50,1682-1683-90,1682-1683,1683,1682/1683
General,39,General,10,50,1682-1683-90,1682-1683,1683,1682/1683
General,432,General,38,50,1682-1683-90,1682-1683,1683,1682/1683
General,285,General,44,50,1682-1683-90,1682-1683,1683,1682/1683
General,401,General,51,50,1682-1683-90,1682-1683,1683,1682/1683
General,1527,General,52,50,1682-1683-90,1682-1683,1683,1682/1683
General,806,General,117,50,1682-1683-90,1682-1683,1683,1682/1683
General,652,General,16,50,1682-1683-90,1682-1683,1683,1682/1683
General,723,General,15,50,1682-1683-90,1682-1683,1683,1682/1683
General,78,General,129,50,1682-1683-90,1682-1683,1683,1682/1683
General,29,General,131,50,1682-1683-90,1682-1683,1683,1682/1683
General,1318,General,53,50,1682-1683-90,1682-1683,1683,1682/1683
General,106,General,12,50,1682-1683-90,1682-1683,1683,1682/1683
General,400,General,56,50,1682-1683-90,1682-1683,1683,1682/1683
General,134,General,64,50,1682-1683-90,1682-1683,1683,1682/1683
General,387,General,13,50,1682-1683-90,1682-1683,1683,1682/1683
General,539,General,69,50,1682-1683-90,1682-1683,1683,1682/1683
General,516,General,70,50,1682-1683-90,1682-1683,1683,1682/1683
General,127,General,89,50,1682-1683-90,1682-1683,1683,1682/1683
General,280,General,92,50,1682-1683-90,1682-1683,1683,1682/1683
General,1060,General,96,50,1682-1683-90,1682-1683,1683,1682/1683
General,522,General,120,50,1682-1683-90,1682-1683,1683,1682/1683
General,188,General,14,50,1682-1683-90,1682-1683,1683,1682/1683
General,2171,General,130,50,1682-1683-90,1682-1683,1683,1682/1683
General,582,General,40,50,1682-1683-90,1682-1683,1683,1682/1683
General,203,General,119,50,1682-1683-90,1682-1683,1683,1682/1683
General,2362,General,77,50,1682-1683-90,1682-1683,1683,1682/1683
General,135,General,93,50,1682-1683-90,1682-1683,1683,1682/1683
General,861,General,76,50,1682-1683-90,1682-1683,1683,1682/1683
General,36,General,17,51,1683-1684-90,1683-1684,1684,1683/1684
General,76,General,1,51,1683-1684-90,1683-1684,1684,1683/1684
General,23,General,2,51,1683-1684-90,1683-1684,1684,1683/1684
General,58,General,3,51,1683-1684-90,1683-1684,1684,1683/1684
General,0,General,4,51,1683-1684-90,1683-1684,1684,1683/1684
General,12,General,5,51,1683-1684-90,1683-1684,1684,1683/1684
General,35,General,6,51,1683-1684-90,1683-1684,1684,1683/1684
General,34,General,7,51,1683-1684-90,1683-1684,1684,1683/1684
General,64,General,8,51,1683-1684-90,1683-1684,1684,1683/1684
General,39,General,18,51,1683-1684-90,1683-1684,1684,1683/1684
General,16,General,20,51,1683-1684-90,1683-1684,1684,1683/1684
General,48,General,21,51,1683-1684-90,1683-1684,1684,1683/1684
General,74,General,22,51,1683-1684-90,1683-1684,1684,1683/1684
General,59,General,23,51,1683-1684-90,1683-1684,1684,1683/1684
General,133,General,24,51,1683-1684-90,1683-1684,1684,1683/1684
General,20,General,25,51,1683-1684-90,1683-1684,1684,1683/1684
General,27,General,26,51,1683-1684-90,1683-1684,1684,1683/1684
General,14,General,27,51,1683-1684-90,1683-1684,1684,1683/1684
General,33,General,30,51,1683-1684-90,1683-1684,1684,1683/1684
General,10,General,31,51,1683-1684-90,1683-1684,1684,1683/1684
General,56,General,32,51,1683-1684-90,1683-1684,1684,1683/1684
General,2,General,33,51,1683-1684-90,1683-1684,1684,1683/1684
General,8,General,36,51,1683-1684-90,1683-1684,1684,1683/1684
General,126,General,11,51,1683-1684-90,1683-1684,1684,1683/1684
General,21,General,39,51,1683-1684-90,1683-1684,1684,1683/1684
General,14,General,41,51,1683-1684-90,1683-1684,1684,1683/1684
General,33,General,42,51,1683-1684-90,1683-1684,1684,1683/1684
General,101,General,43,51,1683-1684-90,1683-1684,1684,1683/1684
General,34,General,45,51,1683-1684-90,1683-1684,1684,1683/1684
General,28,General,46,51,1683-1684-90,1683-1684,1684,1683/1684
General,44,General,47,51,1683-1684-90,1683-1684,1684,1683/1684
General,46,General,48,51,1683-1684-90,1683-1684,1684,1683/1684
General,12,General,49,51,1683-1684-90,1683-1684,1684,1683/1684
General,11,General,50,51,1683-1684-90,1683-1684,1684,1683/1684
General,85,General,54,51,1683-1684-90,1683-1684,1684,1683/1684
General,30,General,55,51,1683-1684-90,1683-1684,1684,1683/1684
General,43,General,57,51,1683-1684-90,1683-1684,1684,1683/1684
General,66,General,58,51,1683-1684-90,1683-1684,1684,1683/1684
General,27,General,59,51,1683-1684-90,1683-1684,1684,1683/1684
General,8,General,60,51,1683-1684-90,1683-1684,1684,1683/1684
General,23,General,61,51,1683-1684-90,1683-1684,1684,1683/1684
General,45,General,62,51,1683-1684-90,1683-1684,1684,1683/1684
General,73,General,63,51,1683-1684-90,1683-1684,1684,1683/1684
General,56,General,65,51,1683-1684-90,1683-1684,1684,1683/1684
General,24,General,66,51,1683-1684-90,1683-1684,1684,1683/1684
General,13,General,67,51,1683-1684-90,1683-1684,1684,1683/1684
General,53,General,68,51,1683-1684-90,1683-1684,1684,1683/1684
General,56,General,71,51,1683-1684-90,1683-1684,1684,1683/1684
General,42,General,72,51,1683-1684-90,1683-1684,1684,1683/1684
General,4,General,73,51,1683-1684-90,1683-1684,1684,1683/1684
General,0,General,74,51,1683-1684-90,1683-1684,1684,1683/1684
General,18,General,75,51,1683-1684-90,1683-1684,1684,1683/1684
General,24,General,83,51,1683-1684-90,1683-1684,1684,1683/1684
General,35,General,84,51,1683-1684-90,1683-1684,1684,1683/1684
General,58,General,85,51,1683-1684-90,1683-1684,1684,1683/1684
General,33,General,90,51,1683-1684-90,1683-1684,1684,1683/1684
General,9,General,86,51,1683-1684-90,1683-1684,1684,1683/1684
General,1,General,87,51,1683-1684-90,1683-1684,1684,1683/1684
General,34,General,88,51,1683-1684-90,1683-1684,1684,1683/1684
General,11,General,91,51,1683-1684-90,1683-1684,1684,1683/1684
General,36,General,94,51,1683-1684-90,1683-1684,1684,1683/1684
General,20,General,95,51,1683-1684-90,1683-1684,1684,1683/1684
General,0,General,97,51,1683-1684-90,1683-1684,1684,1683/1684
General,34,General,98,51,1683-1684-90,1683-1684,1684,1683/1684
General,5,General,78,51,1683-1684-90,1683-1684,1684,1683/1684
General,72,General,79,51,1683-1684-90,1683-1684,1684,1683/1684
General,24,General,80,51,1683-1684-90,1683-1684,1684,1683/1684
General,12,General,81,51,1683-1684-90,1683-1684,1684,1683/1684
General,45,General,82,51,1683-1684-90,1683-1684,1684,1683/1684
General,23,General,99,51,1683-1684-90,1683-1684,1684,1683/1684
General,0,General,100,51,1683-1684-90,1683-1684,1684,1683/1684
General,37,General,101,51,1683-1684-90,1683-1684,1684,1683/1684
General,31,General,102,51,1683-1684-90,1683-1684,1684,1683/1684
General,32,General,103,51,1683-1684-90,1683-1684,1684,1683/1684
General,31,General,104,51,1683-1684-90,1683-1684,1684,1683/1684
