count,count_type,bill_type,parish_id,year,week_id,year_range,split_year
34,Total,General,65,1691,1690-1691-90,1690-1691,1690/1691
39,Total,General,66,1691,1690-1691-90,1690-1691,1690/1691
22,Total,General,69,1691,1690-1691-90,1690-1691,1690/1691
3,Total,General,70,1691,1690-1691-90,1690-1691,1690/1691
17,Total,General,72,1691,1690-1691-90,1690-1691,1690/1691
41,Total,General,73,1691,1690-1691-90,1690-1691,1690/1691
55,Total,General,74,1691,1690-1691-90,1690-1691,1690/1691
43,Total,General,76,1691,1690-1691-90,1690-1691,1690/1691
13,Total,General,77,1691,1690-1691-90,1690-1691,1690/1691
1,Total,General,78,1691,1690-1691-90,1690-1691,1690/1691
34,Total,General,79,1691,1690-1691-90,1690-1691,1690/1691
46,Total,General,82,1691,1690-1691-90,1690-1691,1690/1691
24,Total,General,83,1691,1690-1691-90,1690-1691,1690/1691
2,Total,General,84,1691,1690-1691-90,1690-1691,1690/1691
0,Total,General,85,1691,1690-1691-90,1690-1691,1690/1691
14,Total,General,86,1691,1690-1691-90,1690-1691,1690/1691
31,Total,General,94,1691,1690-1691-90,1690-1691,1690/1691
21,Total,General,95,1691,1690-1691-90,1690-1691,1690/1691
27,Total,General,96,1691,1690-1691-90,1690-1691,1690/1691
18,Total,General,101,1691,1690-1691-90,1690-1691,1690/1691
6,Total,General,97,1691,1690-1691-90,1690-1691,1690/1691
1,Total,General,98,1691,1690-1691-90,1690-1691,1690/1691
37,Total,General,99,1691,1690-1691-90,1690-1691,1690/1691
6,Total,General,103,1691,1690-1691-90,1690-1691,1690/1691
33,Total,General,106,1691,1690-1691-90,1690-1691,1690/1691
15,Total,General,107,1691,1690-1691-90,1690-1691,1690/1691
0,Total,General,109,1691,1690-1691-90,1690-1691,1690/1691
34,Total,General,110,1691,1690-1691-90,1690-1691,1690/1691
2,Total,General,89,1691,1690-1691-90,1690-1691,1690/1691
30,Total,General,90,1691,1690-1691-90,1690-1691,1690/1691
24,Total,General,91,1691,1690-1691-90,1690-1691,1690/1691
12,Total,General,92,1691,1690-1691-90,1690-1691,1690/1691
32,Total,General,93,1691,1690-1691-90,1690-1691,1690/1691
15,Total,General,112,1691,1690-1691-90,1690-1691,1690/1691
0,Total,General,113,1691,1690-1691-90,1690-1691,1690/1691
32,Total,General,114,1691,1690-1691-90,1690-1691,1690/1691
27,Total,General,115,1691,1690-1691-90,1690-1691,1690/1691
21,Total,General,116,1691,1690-1691-90,1690-1691,1690/1691
31,Total,General,117,1691,1690-1691-90,1690-1691,1690/1691
24,Total,General,118,1691,1690-1691-90,1690-1691,1690/1691
14,Total,General,119,1691,1690-1691-90,1690-1691,1690/1691
19,Total,General,120,1691,1690-1691-90,1690-1691,1690/1691
5,Total,General,121,1691,1690-1691-90,1690-1691,1690/1691
16,Total,General,122,1691,1690-1691-90,1690-1691,1690/1691
29,Total,General,123,1691,1690-1691-90,1690-1691,1690/1691
1,Total,General,124,1691,1690-1691-90,1690-1691,1690/1691
14,Total,General,125,1691,1690-1691-90,1690-1691,1690/1691
10,Total,General,126,1691,1690-1691-90,1690-1691,1690/1691
53,Total,General,127,1691,1690-1691-90,1690-1691,1690/1691
10,Total,General,128,1691,1690-1691-90,1690-1691,1690/1691
29,Total,General,129,1691,1690-1691-90,1690-1691,1690/1691
14,Total,General,135,1691,1690-1691-90,1690-1691,1690/1691
39,Total,General,136,1691,1690-1691-90,1690-1691,1690/1691
13,Total,General,137,1691,1690-1691-90,1690-1691,1690/1691
30,Total,General,138,1691,1690-1691-90,1690-1691,1690/1691
94,Total,General,139,1691,1690-1691-90,1690-1691,1690/1691
29,Total,General,140,1691,1690-1691-90,1690-1691,1690/1691
25,Total,General,141,1691,1690-1691-90,1690-1691,1690/1691
18,Total,General,142,1691,1690-1691-90,1690-1691,1690/1691
15,Total,General,154,1691,1690-1691-90,1690-1691,1690/1691
871,Total,General,24,1691,1690-1691-90,1690-1691,1690/1691
73,Total,General,34,1691,1690-1691-90,1690-1691,1690/1691
27,Total,General,35,1691,1690-1691-90,1690-1691,1690/1691
200,Total,General,40,1691,1690-1691-90,1690-1691,1690/1691
713,Total,General,41,1691,1690-1691-90,1690-1691,1690/1691
527,Total,General,43,1691,1690-1691-90,1690-1691,1690/1691
27,Total,General,9,1691,1690-1691-90,1690-1691,1690/1691
365,Total,General,44,1691,1690-1691-90,1690-1691,1690/1691
332,Total,General,71,1691,1690-1691-90,1690-1691,1690/1691
262,Total,General,50,1691,1690-1691-90,1690-1691,1690/1691
332,Total,General,59,1691,1690-1691-90,1690-1691,1690/1691
1246,Total,General,60,1691,1690-1691-90,1690-1691,1690/1691
785,Total,General,130,1691,1690-1691-90,1690-1691,1690/1691
535,Total,General,21,1691,1690-1691-90,1690-1691,1690/1691
598,Total,General,20,1691,1690-1691-90,1690-1691,1690/1691
87,Total,General,143,1691,1690-1691-90,1690-1691,1690/1691
23,Total,General,153,1691,1690-1691-90,1690-1691,1690/1691
0,Total,General,18,1691,1690-1691-90,1690-1691,1690/1691
,Total,General,11,1691,1690-1691-90,1690-1691,1690/1691
142,Total,General,12,1691,1690-1691-90,1690-1691,1690/1691
1353,Total,General,61,1691,1690-1691-90,1690-1691,1690/1691
93,Total,General,13,1691,1690-1691-90,1690-1691,1690/1691
,Total,General,68,1691,1690-1691-90,1690-1691,1690/1691
353,Total,General,64,1691,1690-1691-90,1690-1691,1690/1691
188,Total,General,75,1691,1690-1691-90,1690-1691,1690/1691
250,Total,General,14,1691,1690-1691-90,1690-1691,1690/1691
498,Total,General,80,1691,1690-1691-90,1690-1691,1690/1691
402,Total,General,81,1691,1690-1691-90,1690-1691,1690/1691
,Total,General,111,1691,1690-1691-90,1690-1691,1690/1691
122,Total,General,100,1691,1690-1691-90,1690-1691,1690/1691
232,Total,General,104,1691,1690-1691-90,1690-1691,1690/1691
983,Total,General,108,1691,1690-1691-90,1690-1691,1690/1691
430,Total,General,134,1691,1690-1691-90,1690-1691,1690/1691
137,Total,General,19,1691,1690-1691-90,1690-1691,1690/1691
,Total,General,149,1691,1690-1691-90,1690-1691,1690/1691
462,Total,General,30,1691,1690-1691-90,1690-1691,1690/1691
473,Total,General,46,1691,1690-1691-90,1690-1691,1690/1691
874,Total,General,67,1691,1690-1691-90,1690-1691,1690/1691
193,Total,General,133,1691,1690-1691-90,1690-1691,1690/1691
1323,Total,General,88,1691,1690-1691-90,1690-1691,1690/1691
141,Total,General,105,1691,1690-1691-90,1690-1691,1690/1691
,Total,General,102,1691,1690-1691-90,1690-1691,1690/1691
907,Total,General,87,1691,1690-1691-90,1690-1691,1690/1691
,Total,General,17,1691,1690-1691-90,1690-1691,1690/1691
31,Total,General,22,1692,1691-1692-90,1691-1692,1691/1692
80,Total,General,1,1692,1691-1692-90,1691-1692,1691/1692
25,Total,General,2,1692,1691-1692-90,1691-1692,1691/1692
39,Total,General,3,1692,1691-1692-90,1691-1692,1691/1692
0,Total,General,4,1692,1691-1692-90,1691-1692,1691/1692
18,Total,General,5,1692,1691-1692-90,1691-1692,1691/1692
32,Total,General,6,1692,1691-1692-90,1691-1692,1691/1692
40,Total,General,7,1692,1691-1692-90,1691-1692,1691/1692
68,Total,General,8,1692,1691-1692-90,1691-1692,1691/1692
37,Total,General,23,1692,1691-1692-90,1691-1692,1691/1692
8,Total,General,25,1692,1691-1692-90,1691-1692,1691/1692
46,Total,General,26,1692,1691-1692-90,1691-1692,1691/1692
42,Total,General,27,1692,1691-1692-90,1691-1692,1691/1692
47,Total,General,28,1692,1691-1692-90,1691-1692,1691/1692
129,Total,General,29,1692,1691-1692-90,1691-1692,1691/1692
19,Total,General,31,1692,1691-1692-90,1691-1692,1691/1692
16,Total,General,32,1692,1691-1692-90,1691-1692,1691/1692
22,Total,General,33,1692,1691-1692-90,1691-1692,1691/1692
20,Total,General,36,1692,1691-1692-90,1691-1692,1691/1692
8,Total,General,37,1692,1691-1692-90,1691-1692,1691/1692
44,Total,General,38,1692,1691-1692-90,1691-1692,1691/1692
5,Total,General,39,1692,1691-1692-90,1691-1692,1691/1692
10,Total,General,42,1692,1691-1692-90,1691-1692,1691/1692
104,Total,General,10,1692,1691-1692-90,1691-1692,1691/1692
12,Total,General,45,1692,1691-1692-90,1691-1692,1691/1692
13,Total,General,47,1692,1691-1692-90,1691-1692,1691/1692
33,Total,General,48,1692,1691-1692-90,1691-1692,1691/1692
69,Total,General,49,1692,1691-1692-90,1691-1692,1691/1692
39,Total,General,51,1692,1691-1692-90,1691-1692,1691/1692
34,Total,General,52,1692,1691-1692-90,1691-1692,1691/1692
48,Total,General,53,1692,1691-1692-90,1691-1692,1691/1692
41,Total,General,54,1692,1691-1692-90,1691-1692,1691/1692
13,Total,General,55,1692,1691-1692-90,1691-1692,1691/1692
15,Total,General,56,1692,1691-1692-90,1691-1692,1691/1692
89,Total,General,62,1692,1691-1692-90,1691-1692,1691/1692
29,Total,General,63,1692,1691-1692-90,1691-1692,1691/1692
21,Total,General,65,1692,1691-1692-90,1691-1692,1691/1692
35,Total,General,66,1692,1691-1692-90,1691-1692,1691/1692
23,Total,General,69,1692,1691-1692-90,1691-1692,1691/1692
5,Total,General,70,1692,1691-1692-90,1691-1692,1691/1692
15,Total,General,72,1692,1691-1692-90,1691-1692,1691/1692
42,Total,General,73,1692,1691-1692-90,1691-1692,1691/1692
65,Total,General,74,1692,1691-1692-90,1691-1692,1691/1692
60,Total,General,76,1692,1691-1692-90,1691-1692,1691/1692
15,Total,General,77,1692,1691-1692-90,1691-1692,1691/1692
9,Total,General,78,1692,1691-1692-90,1691-1692,1691/1692
40,Total,General,79,1692,1691-1692-90,1691-1692,1691/1692
32,Total,General,82,1692,1691-1692-90,1691-1692,1691/1692
31,Total,General,83,1692,1691-1692-90,1691-1692,1691/1692
6,Total,General,84,1692,1691-1692-90,1691-1692,1691/1692
0,Total,General,85,1692,1691-1692-90,1691-1692,1691/1692
17,Total,General,86,1692,1691-1692-90,1691-1692,1691/1692
29,Total,General,94,1692,1691-1692-90,1691-1692,1691/1692
21,Total,General,95,1692,1691-1692-90,1691-1692,1691/1692
31,Total,General,96,1692,1691-1692-90,1691-1692,1691/1692
21,Total,General,101,1692,1691-1692-90,1691-1692,1691/1692
4,Total,General,97,1692,1691-1692-90,1691-1692,1691/1692
0,Total,General,98,1692,1691-1692-90,1691-1692,1691/1692
27,Total,General,99,1692,1691-1692-90,1691-1692,1691/1692
9,Total,General,103,1692,1691-1692-90,1691-1692,1691/1692
26,Total,General,106,1692,1691-1692-90,1691-1692,1691/1692
14,Total,General,107,1692,1691-1692-90,1691-1692,1691/1692
0,Total,General,109,1692,1691-1692-90,1691-1692,1691/1692
42,Total,General,110,1692,1691-1692-90,1691-1692,1691/1692
6,Total,General,89,1692,1691-1692-90,1691-1692,1691/1692
43,Total,General,90,1692,1691-1692-90,1691-1692,1691/1692
18,Total,General,91,1692,1691-1692-90,1691-1692,1691/1692
16,Total,General,92,1692,1691-1692-90,1691-1692,1691/1692
42,Total,General,93,1692,1691-1692-90,1691-1692,1691/1692
20,Total,General,112,1692,1691-1692-90,1691-1692,1691/1692
0,Total,General,113,1692,1691-1692-90,1691-1692,1691/1692
33,Total,General,114,1692,1691-1692-90,1691-1692,1691/1692
36,Total,General,115,1692,1691-1692-90,1691-1692,1691/1692
30,Total,General,116,1692,1691-1692-90,1691-1692,1691/1692
29,Total,General,117,1692,1691-1692-90,1691-1692,1691/1692
36,Total,General,118,1692,1691-1692-90,1691-1692,1691/1692
18,Total,General,119,1692,1691-1692-90,1691-1692,1691/1692
20,Total,General,120,1692,1691-1692-90,1691-1692,1691/1692
17,Total,General,121,1692,1691-1692-90,1691-1692,1691/1692
6,Total,General,122,1692,1691-1692-90,1691-1692,1691/1692
20,Total,General,123,1692,1691-1692-90,1691-1692,1691/1692
1,Total,General,124,1692,1691-1692-90,1691-1692,1691/1692
17,Total,General,125,1692,1691-1692-90,1691-1692,1691/1692
14,Total,General,126,1692,1691-1692-90,1691-1692,1691/1692
52,Total,General,127,1692,1691-1692-90,1691-1692,1691/1692
14,Total,General,128,1692,1691-1692-90,1691-1692,1691/1692
34,Total,General,129,1692,1691-1692-90,1691-1692,1691/1692
10,Total,General,135,1692,1691-1692-90,1691-1692,1691/1692
30,Total,General,136,1692,1691-1692-90,1691-1692,1691/1692
8,Total,General,137,1692,1691-1692-90,1691-1692,1691/1692
21,Total,General,138,1692,1691-1692-90,1691-1692,1691/1692
90,Total,General,139,1692,1691-1692-90,1691-1692,1691/1692
28,Total,General,140,1692,1691-1692-90,1691-1692,1691/1692
17,Total,General,141,1692,1691-1692-90,1691-1692,1691/1692
20,Total,General,142,1692,1691-1692-90,1691-1692,1691/1692
12,Total,General,154,1692,1691-1692-90,1691-1692,1691/1692
940,Total,General,24,1692,1691-1692-90,1691-1692,1691/1692
78,Total,General,34,1692,1691-1692-90,1691-1692,1691/1692
35,Total,General,35,1692,1691-1692-90,1691-1692,1691/1692
177,Total,General,40,1692,1691-1692-90,1691-1692,1691/1692
555,Total,General,41,1692,1691-1692-90,1691-1692,1691/1692
499,Total,General,43,1692,1691-1692-90,1691-1692,1691/1692
33,Total,General,9,1692,1691-1692-90,1691-1692,1691/1692
307,Total,General,44,1692,1691-1692-90,1691-1692,1691/1692
,Total,General,71,1692,1691-1692-90,1691-1692,1691/1692
242,Total,General,50,1692,1691-1692-90,1691-1692,1691/1692
402,Total,General,59,1692,1691-1692-90,1691-1692,1691/1692
1342,Total,General,60,1692,1691-1692-90,1691-1692,1691/1692
741,Total,General,130,1692,1691-1692-90,1691-1692,1691/1692
567,Total,General,21,1692,1691-1692-90,1691-1692,1691/1692
543,Total,General,20,1692,1691-1692-90,1691-1692,1691/1692
96,Total,General,143,1692,1691-1692-90,1691-1692,1691/1692
25,Total,General,153,1692,1691-1692-90,1691-1692,1691/1692
0,Total,General,18,1692,1691-1692-90,1691-1692,1691/1692
,Total,General,11,1692,1691-1692-90,1691-1692,1691/1692
134,Total,General,12,1692,1691-1692-90,1691-1692,1691/1692
1209,Total,General,61,1692,1691-1692-90,1691-1692,1691/1692
77,Total,General,13,1692,1691-1692-90,1691-1692,1691/1692
,Total,General,68,1692,1691-1692-90,1691-1692,1691/1692
393,Total,General,64,1692,1691-1692-90,1691-1692,1691/1692
181,Total,General,75,1692,1691-1692-90,1691-1692,1691/1692
306,Total,General,14,1692,1691-1692-90,1691-1692,1691/1692
484,Total,General,80,1692,1691-1692-90,1691-1692,1691/1692
387,Total,General,81,1692,1691-1692-90,1691-1692,1691/1692
,Total,General,111,1692,1691-1692-90,1691-1692,1691/1692
150,Total,General,100,1692,1691-1692-90,1691-1692,1691/1692
249,Total,General,104,1692,1691-1692-90,1691-1692,1691/1692
1048,Total,General,108,1692,1691-1692-90,1691-1692,1691/1692
428,Total,General,134,1692,1691-1692-90,1691-1692,1691/1692
152,Total,General,19,1692,1691-1692-90,1691-1692,1691/1692
,Total,General,149,1692,1691-1692-90,1691-1692,1691/1692
426,Total,General,30,1692,1691-1692-90,1691-1692,1691/1692
445,Total,General,46,1692,1691-1692-90,1691-1692,1691/1692
922,Total,General,67,1692,1691-1692-90,1691-1692,1691/1692
193,Total,General,133,1692,1691-1692-90,1691-1692,1691/1692
1365,Total,General,88,1692,1691-1692-90,1691-1692,1691/1692
130,Total,General,105,1692,1691-1692-90,1691-1692,1691/1692
,Total,General,102,1692,1691-1692-90,1691-1692,1691/1692
934,Total,General,87,1692,1691-1692-90,1691-1692,1691/1692
,Total,General,17,1692,1691-1692-90,1691-1692,1691/1692
31,Total,General,22,1693,1692-1693-90,1692-1693,1692/1693
81,Total,General,1,1693,1692-1693-90,1692-1693,1692/1693
16,Total,General,2,1693,1692-1693-90,1692-1693,1692/1693
55,Total,General,3,1693,1692-1693-90,1692-1693,1692/1693
0,Total,General,4,1693,1692-1693-90,1692-1693,1692/1693
18,Total,General,5,1693,1692-1693-90,1692-1693,1692/1693
28,Total,General,6,1693,1692-1693-90,1692-1693,1692/1693
44,Total,General,7,1693,1692-1693-90,1692-1693,1692/1693
93,Total,General,8,1693,1692-1693-90,1692-1693,1692/1693
34,Total,General,23,1693,1692-1693-90,1692-1693,1692/1693
25,Total,General,25,1693,1692-1693-90,1692-1693,1692/1693
62,Total,General,26,1693,1692-1693-90,1692-1693,1692/1693
64,Total,General,27,1693,1692-1693-90,1692-1693,1692/1693
35,Total,General,28,1693,1692-1693-90,1692-1693,1692/1693
132,Total,General,29,1693,1692-1693-90,1692-1693,1692/1693
17,Total,General,31,1693,1692-1693-90,1692-1693,1692/1693
19,Total,General,32,1693,1692-1693-90,1692-1693,1692/1693
28,Total,General,33,1693,1692-1693-90,1692-1693,1692/1693
32,Total,General,36,1693,1692-1693-90,1692-1693,1692/1693
14,Total,General,37,1693,1692-1693-90,1692-1693,1692/1693
45,Total,General,38,1693,1692-1693-90,1692-1693,1692/1693
3,Total,General,39,1693,1692-1693-90,1692-1693,1692/1693
11,Total,General,42,1693,1692-1693-90,1692-1693,1692/1693
111,Total,General,10,1693,1692-1693-90,1692-1693,1692/1693
12,Total,General,45,1693,1692-1693-90,1692-1693,1692/1693
22,Total,General,47,1693,1692-1693-90,1692-1693,1692/1693
31,Total,General,48,1693,1692-1693-90,1692-1693,1692/1693
101,Total,General,49,1693,1692-1693-90,1692-1693,1692/1693
37,Total,General,51,1693,1692-1693-90,1692-1693,1692/1693
41,Total,General,52,1693,1692-1693-90,1692-1693,1692/1693
59,Total,General,53,1693,1692-1693-90,1692-1693,1692/1693
35,Total,General,54,1693,1692-1693-90,1692-1693,1692/1693
14,Total,General,55,1693,1692-1693-90,1692-1693,1692/1693
12,Total,General,56,1693,1692-1693-90,1692-1693,1692/1693
88,Total,General,62,1693,1692-1693-90,1692-1693,1692/1693
25,Total,General,63,1693,1692-1693-90,1692-1693,1692/1693
38,Total,General,65,1693,1692-1693-90,1692-1693,1692/1693
35,Total,General,66,1693,1692-1693-90,1692-1693,1692/1693
24,Total,General,69,1693,1692-1693-90,1692-1693,1692/1693
4,Total,General,70,1693,1692-1693-90,1692-1693,1692/1693
12,Total,General,72,1693,1692-1693-90,1692-1693,1692/1693
71,Total,General,73,1693,1692-1693-90,1692-1693,1692/1693
76,Total,General,74,1693,1692-1693-90,1692-1693,1692/1693
65,Total,General,76,1693,1692-1693-90,1692-1693,1692/1693
19,Total,General,77,1693,1692-1693-90,1692-1693,1692/1693
9,Total,General,78,1693,1692-1693-90,1692-1693,1692/1693
57,Total,General,79,1693,1692-1693-90,1692-1693,1692/1693
44,Total,General,82,1693,1692-1693-90,1692-1693,1692/1693
31,Total,General,83,1693,1692-1693-90,1692-1693,1692/1693
6,Total,General,84,1693,1692-1693-90,1692-1693,1692/1693
2,Total,General,85,1693,1692-1693-90,1692-1693,1692/1693
18,Total,General,86,1693,1692-1693-90,1692-1693,1692/1693
35,Total,General,94,1693,1692-1693-90,1692-1693,1692/1693
39,Total,General,95,1693,1692-1693-90,1692-1693,1692/1693
34,Total,General,96,1693,1692-1693-90,1692-1693,1692/1693
31,Total,General,101,1693,1692-1693-90,1692-1693,1692/1693
2,Total,General,97,1693,1692-1693-90,1692-1693,1692/1693
5,Total,General,98,1693,1692-1693-90,1692-1693,1692/1693
37,Total,General,99,1693,1692-1693-90,1692-1693,1692/1693
11,Total,General,103,1693,1692-1693-90,1692-1693,1692/1693
31,Total,General,106,1693,1692-1693-90,1692-1693,1692/1693
16,Total,General,107,1693,1692-1693-90,1692-1693,1692/1693
0,Total,General,109,1693,1692-1693-90,1692-1693,1692/1693
30,Total,General,110,1693,1692-1693-90,1692-1693,1692/1693
9,Total,General,89,1693,1692-1693-90,1692-1693,1692/1693
39,Total,General,90,1693,1692-1693-90,1692-1693,1692/1693
16,Total,General,91,1693,1692-1693-90,1692-1693,1692/1693
28,Total,General,92,1693,1692-1693-90,1692-1693,1692/1693
28,Total,General,93,1693,1692-1693-90,1692-1693,1692/1693
15,Total,General,112,1693,1692-1693-90,1692-1693,1692/1693
0,Total,General,113,1693,1692-1693-90,1692-1693,1692/1693
28,Total,General,114,1693,1692-1693-90,1692-1693,1692/1693
28,Total,General,115,1693,1692-1693-90,1692-1693,1692/1693
24,Total,General,116,1693,1692-1693-90,1692-1693,1692/1693
41,Total,General,117,1693,1692-1693-90,1692-1693,1692/1693
45,Total,General,118,1693,1692-1693-90,1692-1693,1692/1693
18,Total,General,119,1693,1692-1693-90,1692-1693,1692/1693
24,Total,General,120,1693,1692-1693-90,1692-1693,1692/1693
17,Total,General,121,1693,1692-1693-90,1692-1693,1692/1693
19,Total,General,122,1693,1692-1693-90,1692-1693,1692/1693
28,Total,General,123,1693,1692-1693-90,1692-1693,1692/1693
4,Total,General,124,1693,1692-1693-90,1692-1693,1692/1693
16,Total,General,125,1693,1692-1693-90,1692-1693,1692/1693
8,Total,General,126,1693,1692-1693-90,1692-1693,1692/1693
68,Total,General,127,1693,1692-1693-90,1692-1693,1692/1693
12,Total,General,128,1693,1692-1693-90,1692-1693,1692/1693
40,Total,General,129,1693,1692-1693-90,1692-1693,1692/1693
12,Total,General,135,1693,1692-1693-90,1692-1693,1692/1693
46,Total,General,136,1693,1692-1693-90,1692-1693,1692/1693
17,Total,General,137,1693,1692-1693-90,1692-1693,1692/1693
45,Total,General,138,1693,1692-1693-90,1692-1693,1692/1693
108,Total,General,139,1693,1692-1693-90,1692-1693,1692/1693
