ageID|weekID|agegroup|ageyearmin|ageyearmax|agen
87186|1840/36|30-40|30|39|18
87187|1840/36|40-50|40|49|19
87188|1840/36|50-60|50|59|24
87189|1840/36|60-70|60|69|36
87190|1840/36|70-80|70|79|21
87191|1840/36|80-90|80|89|5
87192|1840/36|90-100|90|99|1
87193|1840/36|100 upwards|100|120|0
87196|1840/37|under 2|0|1|61
87197|1840/37|2-5|2|4|18
87198|1840/37|5-10|5|9|9
87199|1840/37|10-20|10|19|2
87200|1840/37|20-30|20|29|8
87201|1840/37|30-40|30|39|16
87202|1840/37|40-50|40|49|21
87203|1840/37|50-60|50|59|16
87204|1840/37|60-70|60|69|25
87205|1840/37|70-80|70|79|7
87206|1840/37|80-90|80|89|5
87207|1840/37|90-100|90|99|0
87208|1840/37|100 upwards|100|120|0
87211|1840/38|under 2|0|1|60
87212|1840/38|2-5|2|4|18
87213|1840/38|5-10|5|9|14
87214|1840/38|10-20|10|19|10
87215|1840/38|20-30|20|29|15
87216|1840/38|30-40|30|39|19
87217|1840/38|40-50|40|49|17
87218|1840/38|50-60|50|59|13
87219|1840/38|60-70|60|69|20
87220|1840/38|70-80|70|79|9
87221|1840/38|80-90|80|89|1
87222|1840/38|90-100|90|99|0
87223|1840/38|100 upwards|100|120|0
87226|1840/39|under 2|0|1|77
87227|1840/39|2-5|2|4|39
87228|1840/39|5-10|5|9|17
87229|1840/39|10-20|10|19|12
87230|1840/39|20-30|20|29|13
87231|1840/39|30-40|30|39|17
87232|1840/39|40-50|40|49|19
87233|1840/39|50-60|50|59|20
87234|1840/39|60-70|60|69|23
87235|1840/39|70-80|70|79|13
87236|1840/39|80-90|80|89|9
87237|1840/39|90-100|90|99|0
87238|1840/39|100 upwards|100|120|0
87241|1840/40|under 2|0|1|53
87242|1840/40|2-5|2|4|13
87243|1840/40|5-10|5|9|5
87244|1840/40|10-20|10|19|6
87245|1840/40|20-30|20|29|8
87246|1840/40|30-40|30|39|9
87247|1840/40|40-50|40|49|18
87248|1840/40|50-60|50|59|7
87249|1840/40|60-70|60|69|11
87250|1840/40|70-80|70|79|6
87251|1840/40|80-90|80|89|2
87252|1840/40|90-100|90|99|0
87253|1840/40|100 upwards|100|120|0
87256|1840/41|under 2|0|1|65
87257|1840/41|2-5|2|4|24
87258|1840/41|5-10|5|9|13
87259|1840/41|10-20|10|19|11
87260|1840/41|20-30|20|29|18
87261|1840/41|30-40|30|39|20
87262|1840/41|40-50|40|49|19
87263|1840/41|50-60|50|59|18
87264|1840/41|60-70|60|69|14
87265|1840/41|70-80|70|79|7
87266|1840/41|80-90|80|89|9
87267|1840/41|90-100|90|99|1
87268|1840/41|100 upwards|100|120|0
87271|1840/42|under 2|0|1|150
87272|1840/42|2-5|2|4|47
87273|1840/42|5-10|5|9|24
87274|1840/42|10-20|10|19|26
87275|1840/42|20-30|20|29|49
87276|1840/42|30-40|30|39|54
87277|1840/42|40-50|40|49|55
87278|1840/42|50-60|50|59|71
87279|1840/42|60-70|60|69|79
87280|1840/42|70-80|70|79|54
87281|1840/42|80-90|80|89|17
87282|1840/42|90-100|90|99|1
87283|1840/42|100 upwards|100|120|0
87286|1840/43|under 2|0|1|62
87287|1840/43|2-5|2|4|19
87288|1840/43|5-10|5|9|8
87289|1840/43|10-20|10|19|8
87290|1840/43|20-30|20|29|9
87291|1840/43|30-40|30|39|21
87292|1840/43|40-50|40|49|12
87293|1840/43|50-60|50|59|12
87294|1840/43|60-70|60|69|18
87295|1840/43|70-80|70|79|15
87296|1840/43|80-90|80|89|5
87297|1840/43|90-100|90|99|1
87298|1840/43|100 upwards|100|120|0
87301|1840/44|under 2|0|1|64
87302|1840/44|2-5|2|4|29
87303|1840/44|5-10|5|9|20
87304|1840/44|10-20|10|19|14
87305|1840/44|20-30|20|29|20
87306|1840/44|30-40|30|39|21
87307|1840/44|40-50|40|49|22
87308|1840/44|50-60|50|59|18
87309|1840/44|60-70|60|69|17
87310|1840/44|70-80|70|79|27
87311|1840/44|80-90|80|89|9
87312|1840/44|90-100|90|99|1
87313|1840/44|100 upwards|100|120|0
87316|1840/45|under 2|0|1|41
87317|1840/45|2-5|2|4|17
87318|1840/45|5-10|5|9|9
87319|1840/45|10-20|10|19|6
87320|1840/45|20-30|20|29|13
87321|1840/45|30-40|30|39|21
87322|1840/45|40-50|40|49|15
87323|1840/45|50-60|50|59|8
87324|1840/45|60-70|60|69|12
87325|1840/45|70-80|70|79|6
87326|1840/45|80-90|80|89|4
87327|1840/45|90-100|90|99|0
87328|1840/45|100 upwards|100|120|0
87331|1840/46|under 2|0|1|48
87332|1840/46|2-5|2|4|21
87333|1840/46|5-10|5|9|8
87334|1840/46|10-20|10|19|6
87335|1840/46|20-30|20|29|10
87336|1840/46|30-40|30|39|12
87337|1840/46|40-50|40|49|15
87338|1840/46|50-60|50|59|12
87339|1840/46|60-70|60|69|14
87340|1840/46|70-80|70|79|11
87341|1840/46|80-90|80|89|4
87342|1840/46|90-100|90|99|1
87343|1840/46|100 upwards|100|120|0
87346|1840/47|under 2|0|1|61
87347|1840/47|2-5|2|4|29
87348|1840/47|5-10|5|9|21
87349|1840/47|10-20|10|19|10
87350|1840/47|20-30|20|29|19
87351|1840/47|30-40|30|39|16
87352|1840/47|40-50|40|49|16
87353|1840/47|50-60|50|59|26
87354|1840/47|60-70|60|69|11
87355|1840/47|70-80|70|79|16
87356|1840/47|80-90|80|89|6
87357|1840/47|90-100|90|99|0
87358|1840/47|100 upwards|100|120|0
87361|1840/48|under 2|0|1|60
87362|1840/48|2-5|2|4|30
87363|1840/48|5-10|5|9|8
87364|1840/48|10-20|10|19|11
87365|1840/48|20-30|20|29|15
87366|1840/48|30-40|30|39|28
87367|1840/48|40-50|40|49|28
87368|1840/48|50-60|50|59|18
87369|1840/48|60-70|60|69|21
87370|1840/48|70-80|70|79|22
87371|1840/48|80-90|80|89|3
87372|1840/48|90-100|90|99|0
87373|1840/48|100 upwards|100|120|1
87376|1840/49|under 2|0|1|121
87377|1840/49|2-5|2|4|38
87378|1840/49|5-10|5|9|11
87379|1840/49|10-20|10|19|15
87380|1840/49|20-30|20|29|17
87381|1840/49|30-40|30|39|24
87382|1840/49|40-50|40|49|33
87383|1840/49|50-60|50|59|23
87384|1840/49|60-70|60|69|26
87385|1840/49|70-80|70|79|25
87386|1840/49|80-90|80|89|9
87387|1840/49|90-100|90|99|1
87388|1840/49|100 upwards|100|120|0
87391|1840/50|under 2|0|1|63
87392|1840/50|2-5|2|4|26
87393|1840/50|5-10|5|9|8
87394|1840/50|10-20|10|19|8
87395|1840/50|20-30|20|29|10
87396|1840/50|30-40|30|39|23
87397|1840/50|40-50|40|49|27
87398|1840/50|50-60|50|59|21
87399|1840/50|60-70|60|69|15
87400|1840/50|70-80|70|79|10
87401|1840/50|80-90|80|89|4
87402|1840/50|90-100|90|99|0
87403|1840/50|100 upwards|100|120|0
87406|1840/51|under 2|0|1|59
87407|1840/51|2-5|2|4|31
87408|1840/51|5-10|5|9|11
87409|1840/51|10-20|10|19|12
87410|1840/51|20-30|20|29|12
87411|1840/51|30-40|30|39|19
87412|1840/51|40-50|40|49|30
87413|1840/51|50-60|50|59|22
87414|1840/51|60-70|60|69|21
87415|1840/51|70-80|70|79|19
87416|1840/51|80-90|80|89|6
87417|1840/51|90-100|90|99|2
87418|1840/51|100 upwards|100|120|0
87421|1840/52|under 2|0|1|77
87422|1840/52|2-5|2|4|29
87423|1840/52|5-10|5|9|7
87424|1840/52|10-20|10|19|8
87425|1840/52|20-30|20|29|21
87426|1840/52|30-40|30|39|20
87427|1840/52|40-50|40|49|29
87428|1840/52|50-60|50|59|22
87429|1840/52|60-70|60|69|39
87430|1840/52|70-80|70|79|23
87431|1840/52|80-90|80|89|8
87432|1840/52|90-100|90|99|1
87433|1840/52|100 upwards|100|120|0
87436|1840/53|under 2|0|1|527
87437|1840/53|2-5|2|4|337
87438|1840/53|5-10|5|9|108
87439|1840/53|10-20|10|19|79
87440|1840/53|20-30|20|29|136
87441|1840/53|30-40|30|39|161
87442|1840/53|40-50|40|49|134
87443|1840/53|50-60|50|59|126
87444|1840/53|60-70|60|69|172
87445|1840/53|70-80|70|79|137
87446|1840/53|80-90|80|89|44
87447|1840/53|90-100|90|99|11
87448|1840/53|100 upwards|100|120|0
87451|1841/01|under 2|0|1|50
87452|1841/01|2-5|2|4|21
87453|1841/01|5-10|5|9|10
87454|1841/01|10-20|10|19|3
87455|1841/01|20-30|20|29|15
87456|1841/01|30-40|30|39|12
87457|1841/01|40-50|40|49|15
87458|1841/01|50-60|50|59|26
87459|1841/01|60-70|60|69|27
87460|1841/01|70-80|70|79|12
87461|1841/01|80-90|80|89|7
87462|1841/01|90-100|90|99|0
87463|1841/01|100 upwards|100|120|0
87466|1841/02|under 2|0|1|60
87467|1841/02|2-5|2|4|20
87468|1841/02|5-10|5|9|5
87469|1841/02|10-20|10|19|4
87470|1841/02|20-30|20|29|7
87471|1841/02|30-40|30|39|18
87472|1841/02|40-50|40|49|14
87473|1841/02|50-60|50|59|13
87474|1841/02|60-70|60|69|29
87475|1841/02|70-80|70|79|20
87476|1841/02|80-90|80|89|6
87477|1841/02|90-100|90|99|1
87478|1841/02|100 upwards|100|120|0
87526|1841/06|under 2|0|1|56
87527|1841/06|2-5|2|4|26
87528|1841/06|5-10|5|9|9
87529|1841/06|10-20|10|19|6
87530|1841/06|20-30|20|29|12
87531|1841/06|30-40|30|39|19
87532|1841/06|40-50|40|49|17
87533|1841/06|50-60|50|59|16
87534|1841/06|60-70|60|69|27
87535|1841/06|70-80|70|79|28
87536|1841/06|80-90|80|89|9
87537|1841/06|90-100|90|99|1
87538|1841/06|100 upwards|100|120|0
87541|1841/07|under 2|0|1|61
87542|1841/07|2-5|2|4|27
87543|1841/07|5-10|5|9|8
87544|1841/07|10-20|10|19|8
87545|1841/07|20-30|20|29|18
87546|1841/07|30-40|30|39|14
87547|1841/07|40-50|40|49|25
87548|1841/07|50-60|50|59|31
87549|1841/07|60-70|60|69|33
87550|1841/07|70-80|70|79|31
87551|1841/07|80-90|80|89|13
87552|1841/07|90-100|90|99|0
87553|1841/07|100 upwards|100|120|0
87556|1841/08|under 2|0|1|69
87557|1841/08|2-5|2|4|28
87558|1841/08|5-10|5|9|9
87559|1841/08|10-20|10|19|17
87560|1841/08|20-30|20|29|23
87561|1841/08|30-40|30|39|13
87562|1841/08|40-50|40|49|20
87563|1841/08|50-60|50|59|19
87564|1841/08|60-70|60|69|28
87565|1841/08|70-80|70|79|31
87566|1841/08|80-90|80|89|6
87567|1841/08|90-100|90|99|0
87568|1841/08|100 upwards|100|120|0
87571|1841/09|under 2|0|1|52
87572|1841/09|2-5|2|4|19
87573|1841/09|5-10|5|9|8
87574|1841/09|10-20|10|19|8
87575|1841/09|20-30|20|29|16
87576|1841/09|30-40|30|39|24
87577|1841/09|40-50|40|49|15
87578|1841/09|50-60|50|59|18
87579|1841/09|60-70|60|69|25
87580|1841/09|70-80|70|79|13
87581|1841/09|80-90|80|89|7
87582|1841/09|90-100|90|99|0
87583|1841/09|100 upwards|100|120|0
87586|1841/10|under 2|0|1|61
87587|1841/10|2-5|2|4|39
87588|1841/10|5-10|5|9|16
87589|1841/10|10-20|10|19|9
87590|1841/10|20-30|20|29|16
87591|1841/10|30-40|30|39|15
87592|1841/10|40-50|40|49|23
87593|1841/10|50-60|50|59|23
87594|1841/10|60-70|60|69|31
87595|1841/10|70-80|70|79|32
87596|1841/10|80-90|80|89|6
87597|1841/10|90-100|90|99|1
87598|1841/10|100 upwards|100|120|0
87601|1841/11|under 2|0|1|74
87602|1841/11|2-5|2|4|30
87603|1841/11|5-10|5|9|14
87604|1841/11|10-20|10|19|13
87605|1841/11|20-30|20|29|12
87606|1841/11|30-40|30|39|29
87607|1841/11|40-50|40|49|33
87608|1841/11|50-60|50|59|36
87609|1841/11|60-70|60|69|34
87610|1841/11|70-80|70|79|31
87611|1841/11|80-90|80|89|14
87612|1841/11|90-100|90|99|1
87613|1841/11|100 upwards|100|120|1
87616|1841/12|under 2|0|1|69
87617|1841/12|2-5|2|4|37
87618|1841/12|5-10|5|9|15
87619|1841/12|10-20|10|19|14
87620|1841/12|20-30|20|29|18
87621|1841/12|30-40|30|39|21
87622|1841/12|40-50|40|49|27
87623|1841/12|50-60|50|59|36
87624|1841/12|60-70|60|69|43
87625|1841/12|70-80|70|79|33
87626|1841/12|80-90|80|89|16
87627|1841/12|90-100|90|99|1
87628|1841/12|100 upwards|100|120|0
87631|1841/13|under 2|0|1|63
87632|1841/13|2-5|2|4|24
87633|1841/13|5-10|5|9|8
87634|1841/13|10-20|10|19|5
87635|1841/13|20-30|20|29|22
87636|1841/13|30-40|30|39|23
87637|1841/13|40-50|40|49|29
87638|1841/13|50-60|50|59|32
87639|1841/13|60-70|60|69|26
87640|1841/13|70-80|70|79|18
87641|1841/13|80-90|80|89|6
87642|1841/13|90-100|90|99|1
87643|1841/13|100 upwards|100|120|0
87661|1841/15|under 2|0|1|48
87662|1841/15|2-5|2|4|11
87663|1841/15|5-10|5|9|10
87664|1841/15|10-20|10|19|9
87665|1841/15|20-30|20|29|14
87666|1841/15|30-40|30|39|22
87667|1841/15|40-50|40|49|22
87668|1841/15|50-60|50|59|16
87669|1841/15|60-70|60|69|15
87670|1841/15|70-80|70|79|17
87671|1841/15|80-90|80|89|8
87672|1841/15|90-100|90|99|1
87673|1841/15|100 upwards|100|120|0
87676|1841/16|under 2|0|1|46
87677|1841/16|2-5|2|4|18
87678|1841/16|5-10|5|9|6
87679|1841/16|10-20|10|19|7
87680|1841/16|20-30|20|29|17
87681|1841/16|30-40|30|39|15
87682|1841/16|40-50|40|49|18
87683|1841/16|50-60|50|59|13
87684|1841/16|60-70|60|69|22
87685|1841/16|70-80|70|79|15
87686|1841/16|80-90|80|89|8
87687|1841/16|90-100|90|99|2
87688|1841/16|100 upwards|100|120|0
87691|1841/17|under 2|0|1|81
87692|1841/17|2-5|2|4|24
87693|1841/17|5-10|5|9|10
87694|1841/17|10-20|10|19|9
87695|1841/17|20-30|20|29|16
87696|1841/17|30-40|30|39|21
87697|1841/17|40-50|40|49|23
87698|1841/17|50-60|50|59|34
87699|1841/17|60-70|60|69|24
87700|1841/17|70-80|70|79|18
87701|1841/17|80-90|80|89|4
87702|1841/17|90-100|90|99|1
87703|1841/17|100 upwards|100|120|0
87706|1841/18|under 2|0|1|29
87707|1841/18|2-5|2|4|14
87708|1841/18|5-10|5|9|9
87709|1841/18|10-20|10|19|8
87710|1841/18|20-30|20|29|13
87711|1841/18|30-40|30|39|20
87712|1841/18|40-50|40|49|7
87713|1841/18|50-60|50|59|12
87714|1841/18|60-70|60|69|16
87715|1841/18|70-80|70|79|21
87716|1841/18|80-90|80|89|3
87717|1841/18|90-100|90|99|1
87718|1841/18|100 upwards|100|120|0
87721|1841/19|under 2|0|1|73
87722|1841/19|2-5|2|4|22
87723|1841/19|5-10|5|9|7
87724|1841/19|10-20|10|19|14
87725|1841/19|20-30|20|29|26
87726|1841/19|30-40|30|39|27
87727|1841/19|40-50|40|49|23
87728|1841/19|50-60|50|59|32
87729|1841/19|60-70|60|69|27
87730|1841/19|70-80|70|79|30
87731|1841/19|80-90|80|89|7
87732|1841/19|90-100|90|99|3
87733|1841/19|100 upwards|100|120|0
87736|1841/20|under 2|0|1|60
87737|1841/20|2-5|2|4|32
87738|1841/20|5-10|5|9|15
87739|1841/20|10-20|10|19|7
87740|1841/20|20-30|20|29|20
87741|1841/20|30-40|30|39|21
87742|1841/20|40-50|40|49|24
87743|1841/20|50-60|50|59|23
87744|1841/20|60-70|60|69|21
87745|1841/20|70-80|70|79|15
87746|1841/20|80-90|80|89|9
87747|1841/20|90-100|90|99|0
87748|1841/20|100 upwards|100|120|0
87751|1841/21|under 2|0|1|62
87752|1841/21|2-5|2|4|30
87753|1841/21|5-10|5|9|8
87754|1841/21|10-20|10|19|10
87755|1841/21|20-30|20|29|18
87756|1841/21|30-40|30|39|22
87757|1841/21|40-50|40|49|22
87758|1841/21|50-60|50|59|14
87759|1841/21|60-70|60|69|23
87760|1841/21|70-80|70|79|20
87761|1841/21|80-90|80|89|5
87762|1841/21|90-100|90|99|1
87763|1841/21|100 upwards|100|120|0
87766|1841/22|under 2|0|1|51
87767|1841/22|2-5|2|4|21
87768|1841/22|5-10|5|9|10
87769|1841/22|10-20|10|19|11
87770|1841/22|20-30|20|29|10
87771|1841/22|30-40|30|39|18
87772|1841/22|40-50|40|49|24
87773|1841/22|50-60|50|59|14
87774|1841/22|60-70|60|69|27
87775|1841/22|70-80|70|79|24
87776|1841/22|80-90|80|89|14
87777|1841/22|90-100|90|99|2
87778|1841/22|100 upwards|100|120|0
87781|1841/23|under 2|0|1|39
87782|1841/23|2-5|2|4|18
87783|1841/23|5-10|5|9|6
87784|1841/23|10-20|10|19|5
87785|1841/23|20-30|20|29|9
87786|1841/23|30-40|30|39|9
87787|1841/23|40-50|40|49|7
87788|1841/23|50-60|50|59|11
87789|1841/23|60-70|60|69|11
87790|1841/23|70-80|70|79|10
87791|1841/23|80-90|80|89|3
87792|1841/23|90-100|90|99|0
87793|1841/23|100 upwards|100|120|0
87796|1841/24|under 2|0|1|58
87797|1841/24|2-5|2|4|26
87798|1841/24|5-10|5|9|10
87799|1841/24|10-20|10|19|14
87800|1841/24|20-30|20|29|20
87801|1841/24|30-40|30|39|18
87802|1841/24|40-50|40|49|22
87803|1841/24|50-60|50|59|20
87804|1841/24|60-70|60|69|14
87805|1841/24|70-80|70|79|16
87806|1841/24|80-90|80|89|7
87807|1841/24|90-100|90|99|0
87808|1841/24|100 upwards|100|120|0
87811|1841/25|under 2|0|1|76
87812|1841/25|2-5|2|4|32
87813|1841/25|5-10|5|9|12
87814|1841/25|10-20|10|19|7
87815|1841/25|20-30|20|29|13
87816|1841/25|30-40|30|39|22
87817|1841/25|40-50|40|49|31
87818|1841/25|50-60|50|59|19
87819|1841/25|60-70|60|69|26
87820|1841/25|70-80|70|79|23
87821|1841/25|80-90|80|89|6
87822|1841/25|90-100|90|99|0
87823|1841/25|100 upwards|100|120|0
87826|1841/26|under 2|0|1|56
87827|1841/26|2-5|2|4|32
87828|1841/26|5-10|5|9|11
87829|1841/26|10-20|10|19|3
87830|1841/26|20-30|20|29|24
87831|1841/26|30-40|30|39|17
87832|1841/26|40-50|40|49|22
87833|1841/26|50-60|50|59|10
87834|1841/26|60-70|60|69|21
87835|1841/26|70-80|70|79|17
87836|1841/26|80-90|80|89|5
87837|1841/26|90-100|90|99|0
87838|1841/26|100 upwards|100|120|0
87841|1841/27|under 2|0|1|31
87842|1841/27|2-5|2|4|16
87843|1841/27|5-10|5|9|6
87844|1841/27|10-20|10|19|6
87845|1841/27|20-30|20|29|14
87846|1841/27|30-40|30|39|17
87847|1841/27|40-50|40|49|10
87848|1841/27|50-60|50|59|10
87849|1841/27|60-70|60|69|17
87850|1841/27|70-80|70|79|5
87851|1841/27|80-90|80|89|6
87852|1841/27|90-100|90|99|0
87853|1841/27|100 upwards|100|120|0
87856|1841/28|under 2|0|1|45
87857|1841/28|2-5|2|4|19
87858|1841/28|5-10|5|9|11
87859|1841/28|10-20|10|19|7
87860|1841/28|20-30|20|29|18
87861|1841/28|30-40|30|39|23
87862|1841/28|40-50|40|49|14
87863|1841/28|50-60|50|59|18
87864|1841/28|60-70|60|69|13
87865|1841/28|70-80|70|79|9
87866|1841/28|80-90|80|89|3
87867|1841/28|90-100|90|99|0
87868|1841/28|100 upwards|100|120|0
87871|1841/29|under 2|0|1|32
87872|1841/29|2-5|2|4|16
87873|1841/29|5-10|5|9|12
87874|1841/29|10-20|10|19|9
87875|1841/29|20-30|20|29|4
87876|1841/29|30-40|30|39|14
87877|1841/29|40-50|40|49|14
87878|1841/29|50-60|50|59|14
87879|1841/29|60-70|60|69|8
87880|1841/29|70-80|70|79|7
87881|1841/29|80-90|80|89|1
87882|1841/29|90-100|90|99|0
87883|1841/29|100 upwards|100|120|0
87886|1841/30|under 2|0|1|51
87887|1841/30|2-5|2|4|25
87888|1841/30|5-10|5|9|8
87889|1841/30|10-20|10|19|9
87890|1841/30|20-30|20|29|25
87891|1841/30|30-40|30|39|23
87892|1841/30|40-50|40|49|26
87893|1841/30|50-60|50|59|17
87894|1841/30|60-70|60|69|24
87895|1841/30|70-80|70|79|24
87896|1841/30|80-90|80|89|3
87897|1841/30|90-100|90|99|0
87898|1841/30|100 upwards|100|120|0
87901|1841/31|under 2|0|1|28
87902|1841/31|2-5|2|4|13
87903|1841/31|5-10|5|9|6
87904|1841/31|10-20|10|19|3
87905|1841/31|20-30|20|29|12
87906|1841/31|30-40|30|39|11
87907|1841/31|40-50|40|49|12
87908|1841/31|50-60|50|59|4
87909|1841/31|60-70|60|69|17
87910|1841/31|70-80|70|79|13
87911|1841/31|80-90|80|89|4
87912|1841/31|90-100|90|99|0
87913|1841/31|100 upwards|100|120|0
87916|1841/32|under 2|0|1|59
87917|1841/32|2-5|2|4|30
87918|1841/32|5-10|5|9|14
87919|1841/32|10-20|10|19|17
87920|1841/32|20-30|20|29|21
87921|1841/32|30-40|30|39|26
87922|1841/32|40-50|40|49|28
87923|1841/32|50-60|50|59|23
87924|1841/32|60-70|60|69|31
87925|1841/32|70-80|70|79|21
87926|1841/32|80-90|80|89|8
87927|1841/32|90-100|90|99|0
87928|1841/32|100 upwards|100|120|0
87931|1841/33|under 2|0|1|50
87932|1841/33|2-5|2|4|15
87933|1841/33|5-10|5|9|9
87934|1841/33|10-20|10|19|14
87935|1841/33|20-30|20|29|9
87936|1841/33|30-40|30|39|16
87937|1841/33|40-50|40|49|22
87938|1841/33|50-60|50|59|18
87939|1841/33|60-70|60|69|13
87940|1841/33|70-80|70|79|19
87941|1841/33|80-90|80|89|5
87942|1841/33|90-100|90|99|0
87943|1841/33|100 upwards|100|120|0
87946|1841/34|under 2|0|1|66
87947|1841/34|2-5|2|4|22
87948|1841/34|5-10|5|9|10
87949|1841/34|10-20|10|19|6
87950|1841/34|20-30|20|29|14
87951|1841/34|30-40|30|39|28
87952|1841/34|40-50|40|49|20
87953|1841/34|50-60|50|59|22
87954|1841/34|60-70|60|69|14
87955|1841/34|70-80|70|79|15
87956|1841/34|80-90|80|89|5
87957|1841/34|90-100|90|99|0
87958|1841/34|100 upwards|100|120|0
87961|1841/35|under 2|0|1|71
87962|1841/35|2-5|2|4|14
87963|1841/35|5-10|5|9|7
87964|1841/35|10-20|10|19|11
87965|1841/35|20-30|20|29|15
87966|1841/35|30-40|30|39|11
87967|1841/35|40-50|40|49|14
87968|1841/35|50-60|50|59|11
87969|1841/35|60-70|60|69|16
87970|1841/35|70-80|70|79|12
87971|1841/35|80-90|80|89|1
87972|1841/35|90-100|90|99|2
87973|1841/35|100 upwards|100|120|0
87976|1841/36|under 2|0|1|61
87977|1841/36|2-5|2|4|21
87978|1841/36|5-10|5|9|2
87979|1841/36|10-20|10|19|8
87980|1841/36|20-30|20|29|18
87981|1841/36|30-40|30|39|17
87982|1841/36|40-50|40|49|16
87983|1841/36|50-60|50|59|11
87984|1841/36|60-70|60|69|19
87985|1841/36|70-80|70|79|10
87986|1841/36|80-90|80|89|3
87987|1841/36|90-100|90|99|0
87988|1841/36|100 upwards|100|120|0
87991|1841/37|under 2|0|1|60
87992|1841/37|2-5|2|4|21
87993|1841/37|5-10|5|9|8
87994|1841/37|10-20|10|19|8
87995|1841/37|20-30|20|29|14
87996|1841/37|30-40|30|39|27
87997|1841/37|40-50|40|49|14
87998|1841/37|50-60|50|59|23
87999|1841/37|60-70|60|69|23
88000|1841/37|70-80|70|79|20
88001|1841/37|80-90|80|89|4
88002|1841/37|90-100|90|99|1
88003|1841/37|100 upwards|100|120|0
88006|1841/38|under 2|0|1|79
88007|1841/38|2-5|2|4|22
88008|1841/38|5-10|5|9|14
88009|1841/38|10-20|10|19|15
88010|1841/38|20-30|20|29|17
88011|1841/38|30-40|30|39|27
88012|1841/38|40-50|40|49|22
88013|1841/38|50-60|50|59|14
88014|1841/38|60-70|60|69|21
88015|1841/38|70-80|70|79|14
88016|1841/38|80-90|80|89|6
88017|1841/38|90-100|90|99|2
88018|1841/38|100 upwards|100|120|0
88021|1841/39|under 2|0|1|74
88022|1841/39|2-5|2|4|13
88023|1841/39|5-10|5|9|12
88024|1841/39|10-20|10|19|8
88025|1841/39|20-30|20|29|19
88026|1841/39|30-40|30|39|16
88027|1841/39|40-50|40|49|19
88028|1841/39|50-60|50|59|18
88029|1841/39|60-70|60|69|12
88030|1841/39|70-80|70|79|17
88031|1841/39|80-90|80|89|5
88032|1841/39|90-100|90|99|0
88033|1841/39|100 upwards|100|120|0
88036|1841/40|under 2|0|1|76
88037|1841/40|2-5|2|4|19
88038|1841/40|5-10|5|9|10
88039|1841/40|10-20|10|19|4
88040|1841/40|20-30|20|29|19
88041|1841/40|30-40|30|39|29
88042|1841/40|40-50|40|49|15
88043|1841/40|50-60|50|59|35
88044|1841/40|60-70|60|69|15
88045|1841/40|70-80|70|79|14
88046|1841/40|80-90|80|89|9
88047|1841/40|90-100|90|99|0
88048|1841/40|100 upwards|100|120|0
88051|1841/41|under 2|0|1|64
88052|1841/41|2-5|2|4|24
88053|1841/41|5-10|5|9|8
88054|1841/41|10-20|10|19|6
88055|1841/41|20-30|20|29|14
88056|1841/41|30-40|30|39|24
88057|1841/41|40-50|40|49|24
88058|1841/41|50-60|50|59|12
88059|1841/41|60-70|60|69|25
88060|1841/41|70-80|70|79|12
88061|1841/41|80-90|80|89|8
88062|1841/41|90-100|90|99|2
88063|1841/41|100 upwards|100|120|0
88066|1841/42|under 2|0|1|73
88067|1841/42|2-5|2|4|30
88068|1841/42|5-10|5|9|7
88069|1841/42|10-20|10|19|8
88070|1841/42|20-30|20|29|14
88071|1841/42|30-40|30|39|19
88072|1841/42|40-50|40|49|10
88073|1841/42|50-60|50|59|18
88074|1841/42|60-70|60|69|10
88075|1841/42|70-80|70|79|9
88076|1841/42|80-90|80|89|9
88077|1841/42|90-100|90|99|0
88078|1841/42|100 upwards|100|120|0
88081|1841/43|under 2|0|1|47
88082|1841/43|2-5|2|4|18
88083|1841/43|5-10|5|9|11
88084|1841/43|10-20|10|19|5
88085|1841/43|20-30|20|29|13
88086|1841/43|30-40|30|39|20
88087|1841/43|40-50|40|49|21
88088|1841/43|50-60|50|59|12
88089|1841/43|60-70|60|69|14
88090|1841/43|70-80|70|79|12
88091|1841/43|80-90|80|89|4
88092|1841/43|90-100|90|99|0
88093|1841/43|100 upwards|100|120|0
88096|1841/44|under 2|0|1|105
88097|1841/44|2-5|2|4|30
88098|1841/44|5-10|5|9|8
88099|1841/44|10-20|10|19|4
88100|1841/44|20-30|20|29|20
88101|1841/44|30-40|30|39|22
88102|1841/44|40-50|40|49|20
88103|1841/44|50-60|50|59|29
88104|1841/44|60-70|60|69|33
88105|1841/44|70-80|70|79|25
88106|1841/44|80-90|80|89|5
88107|1841/44|90-100|90|99|1
88108|1841/44|100 upwards|100|120|0
88111|1841/45|under 2|0|1|65
88112|1841/45|2-5|2|4|23
88113|1841/45|5-10|5|9|9
88114|1841/45|10-20|10|19|6
88115|1841/45|20-30|20|29|15
88116|1841/45|30-40|30|39|15
88117|1841/45|40-50|40|49|24
88118|1841/45|50-60|50|59|10
88119|1841/45|60-70|60|69|16
88120|1841/45|70-80|70|79|16
88121|1841/45|80-90|80|89|6
88122|1841/45|90-100|90|99|1
88123|1841/45|100 upwards|100|120|0
88126|1841/46|under 2|0|1|42
88127|1841/46|2-5|2|4|18
88128|1841/46|5-10|5|9|5
88129|1841/46|10-20|10|19|3
88130|1841/46|20-30|20|29|8
88131|1841/46|30-40|30|39|13
88132|1841/46|40-50|40|49|12
